Site,Sampling Date,Day.Night,Time point,Pool ID,Sampling Time,Salinity,Temp in the pool,DO (mg/L),TA (uE/kg),NN (umol/L),PO (umol/L),NH4 (umol/L),Wind Speen (m/2),pH,TA normalized to salinity and nutrients (umol/kg),CO2 (umol/kg),fCO2 (uatm),pCO2 (uatm),HCO3 (umol/kg),CO3 (umol/kg),DIC (umol/kg),OmegaAragonite,OmegaCalcite,Fugosity of CO2 (mmol m-2 hr-1),DIC Normalized to Salinity (umol kg),PAR (umol photos m-2 s-1)
Monterey,7/11/2016,Day,4,13,12:14:00,36.9,16.3,8.27,2285.0549,1.18,0.902,12.76,3,7.852951573,2331.236323,23.31459643,653.9550429,656.2880282,1994.825263,115.874612,2134.014471,1.760501304,2.727034837,0.224210703,2187.364833,59.97135745
Monterey,7/11/2016,Day,4,14,12:17:00,36.9,16.6,11.08,2019.7105,0.796,0.649,9.37,3,8.110933777,2062.080138,10.16343891,287.6054218,288.6271526,1585.890057,168.7756501,1764.829146,2.566243079,3.972385699,-0.096576385,1808.949875,20.61814552
Monterey,7/11/2016,Day,4,15,12:20:00,37.8,17.9,14.4,2191.2625,0.181,0.734,11.01,3,8.266562545,2290.225875,6.70346272,197.9654978,198.6572869,1550.632707,253.0009602,1810.33713,3.837040295,5.916973275,-0.167299106,1900.853986,124.7584095
Monterey,7/11/2016,Day,4,Ocean,12:26:00,36.7,13.5,11.06,2256.438191,3.14,0.595,0.71,3,8.314826126,2303.397197,7.064936023,181.8567244,182.528672,1637.142637,246.2645492,1890.472122,3.722002094,5.801549658,-0.207314122,1927.231302,NA
Monterey,7/11/2016,Day,5,1,12:38:00,37.5,17.3,16.08,2235.0849,0.253,0.871,9.95,3.2,8.285078073,2319.019688,6.636868433,192.3214666,192.9986193,1577.62508,260.876297,1845.138245,3.95824144,6.113993522,-0.199440864,1922.019005,57.35635631
Monterey,7/11/2016,Day,5,2,12:40:00,35.3,20,19.78,2088.2609,0,0.682,6.27,3.2,8.54398387,2042.176483,2.570525035,79.44778961,79.71818659,1157.927754,366.5179776,1527.016257,5.68836564,8.748392634,-0.289319534,1497.324274,64.60540371
Monterey,7/11/2016,Day,5,3,12:44:00,36.9,17.7,20.25,1877.0019,0,0.88,4.11,3.2,8.722844666,1920.616198,1.303358107,38.08131773,38.21470351,853.0374151,387.3326962,1241.673469,5.907261252,9.12024731,-0.34570699,1272.715306,130.7745122
Monterey,7/11/2016,Day,5,5,12:48:00,37.5,17.4,13.66,2148.8309,0.38,0.814,11.47,3.2,8.257545994,2227.661354,6.884181488,200.0664488,200.7699909,1539.343175,239.8194183,1786.046774,3.639735768,5.620675512,-0.191398382,1860.46539,5.001390103
Monterey,7/11/2016,Day,5,6,12:50:00,37.3,16.2,10.06,2120.5619,0.147,0.632,11.18,3.2,7.964131301,2186.361155,16.08819661,450.9292199,452.5395805,1778.984467,134.1438178,1929.216481,2.032254837,3.147633957,0.052334858,1998.882632,5.016182424
Monterey,7/11/2016,Day,5,7,,37.1,17.1,13.21,2099.5989,0.478,0.73,6.91,3.2,8.231216696,2157.877083,7.370201122,211.8671131,212.6149833,1536.453479,220.8057172,1764.629397,3.357473138,5.190147789,-0.181993598,1818.548628,5.027541412
Monterey,7/11/2016,Day,5,8,12:56:00,36.9,15.4,9.2,2091.9969,1.57,0.917,8.78,3.2,7.91192242,2137.846498,18.71852449,511.1620723,513.0062619,1796.80111,115.5046712,1931.024306,1.750955064,2.717752387,0.115536966,1979.299913,5.214144069
Monterey,7/11/2016,Day,5,10,13:01:00,37.5,19.7,17.62,2114.9669,0.564,0.506,4.16,3.2,8.516445887,2199.871771,2.770372981,85.93331488,86.22688246,1182.607982,364.7830519,1550.161407,5.574079803,8.558347658,-0.282421574,1614.751465,5.263459994
Monterey,7/11/2016,Day,5,11,13:04:00,37.1,17.7,14.93,2080.9035,0.615,0.661,5.22,3.2,8.411898978,2140.422151,4.137226941,121.0138326,121.4377421,1325.177394,295.3560351,1624.670656,4.49853653,6.944067535,-0.265890035,1674.313371,5.252673953
Monterey,7/11/2016,Day,5,12,13:13:00,37.5,17.1,10.86,2257.5069,0.519,0.731,7.73,3.2,8.118477319,2344.819688,10.92976811,314.8864057,315.9980527,1762.365894,197.0713786,1970.367041,2.988533566,4.618359183,-0.081405144,2052.465668,5.386718521
Monterey,7/11/2016,Day,5,13,13:15:00,37.1,16.7,9.08,2215.0759,1.47,1.01,11.42,3.2,7.933720776,2273.545608,18.02684065,512.1897493,514.0074871,1877.294721,133.9408667,2029.262428,2.034467566,3.14793924,0.112028254,2091.267669,5.315024762
Monterey,7/11/2016,Day,5,14,13:09:00,37.1,16.9,12.53,1957.7415,0.94,0.802,9.02,3.2,8.182444302,2010.060996,7.932823194,226.7148958,227.5172114,1471.409156,187.5626325,1666.904612,2.850457146,4.408457782,-0.168499627,1717.837809,5.005810906
Monterey,7/11/2016,Day,5,15,13:18:00,37.9,18.3,15.55,2139.4575,0.167,0.644,11.06,3.2,8.387921611,2241.583393,4.441956378,132.7585289,133.2200955,1371.736701,301.128996,1677.307653,4.568842957,7.0380741,-0.249212849,1765.832224,5.00435818
Monterey,7/11/2016,Day,5,Ocean,13:28:00,36.7,13.5,9.62,2129.2019,3.51,0.595,0.54,3.2,8.243101809,2174.237368,8.180957169,210.5839413,211.3620588,1607.156196,204.9505782,1820.287732,3.097589498,4.828266841,-0.204603649,1855.682215,NA
Monterey,7/12/2016,Night,0,1,22:11:00,36.2,13.4,3.34,2270.7155,1.57,0.618,3.588235,0.03,7.780325745,2281.922572,30.44477601,779.0382406,781.9223226,2048.165035,88.65113808,2167.260949,1.343476047,2.095621456,3.66E-05,2179.301287,0
Monterey,7/12/2016,Night,0,2,22:15:00,36.5,13.5,3.64,2269.4045,1.06,0.664,4.470588,0.03,7.729533512,2298.139272,34.380525,883.9819131,887.2507008,2067.15815,80.44092885,2181.979604,1.217204302,1.897656708,4.65E-05,2212.284876,0
Monterey,7/12/2016,Night,0,3,22:17:00,36.4,13.4,4.05,2287.0525,1.33,0.638,2.882353,0.03,7.755668651,2311.539682,32.57189572,834.4101376,837.4994011,2073.36805,85.16703559,2191.106981,1.289200278,2.010518572,4.19E-05,2215.452615,0
Monterey,7/12/2016,Night,0,5,22:26:00,37,14.5,3.19,2258.4835,2.09,0.646,5.411765,0.03,7.749963369,2318.469061,31.47203408,836.8263014,839.8812968,2038.581296,87.37817659,2157.431506,1.32101283,2.054240187,4.06E-05,2217.360159,0
Monterey,7/12/2016,Night,0,6,22:28:00,36.9,14,3.72,2225.9345,2.39,0.62,4.941176,0.03,7.764353189,2279.603407,30.34295432,794.1020828,797.019515,2006.255772,87.00194765,2123.600674,1.314715392,2.046781096,3.72E-05,2176.69069,0
Monterey,7/12/2016,Night,0,7,22:34:00,36.8,13.8,4.04,2248.8675,3.24,0.644,4.588235,0.03,7.788356479,2298.122449,29.04051404,754.9223924,757.7028579,2018.143857,91.57784632,2138.762218,1.384121655,2.155925227,3.38E-05,2186.290267,0
Monterey,7/12/2016,Night,0,8,22:37:00,36.8,13.5,5.1,2204.7515,3.74,0.69,3.647059,0.03,7.842067038,2254.546317,25.02295683,644.4732344,646.8557361,1953.739264,99.16975158,2077.931973,1.497940681,2.334644445,2.35E-05,2124.108239,0
Monterey,7/12/2016,Night,0,10,22:43:00,36.9,14,3.19,2285.4935,1.77,0.626,4.176471,0.03,7.759127631,2340.805855,31.58611502,826.636703,829.6737729,2063.474425,88.41301654,2183.473556,1.336038523,2.079977469,4.03E-05,2238.060395,0
Monterey,7/12/2016,Night,0,11,22:48:00,36.8,13.5,5.46,2240.0875,3.08,0.732,3.117647,0.03,7.840378088,2290.577005,25.54364615,657.883733,660.3158471,1986.652541,100.4489931,2112.645181,1.517263386,2.364760221,2.48E-05,2159.592851,0
Monterey,7/12/2016,Night,0,12,22:52:00,36.9,13.7,4.23,2245.9875,2.51,0.72,3.705882,0.03,7.858460769,2301.649408,24.28777908,629.7803308,632.1025291,1980.180718,105.4201296,2109.888627,1.592041192,2.480065537,2.20E-05,2162.635843,0
Monterey,7/12/2016,Night,0,13,22:53:00,36.9,13.9,3.2,2295.0935,3.58,0.852,7.117647,0.03,7.73421842,2349.718049,33.86530462,883.5614304,886.8119956,2084.063216,83.99286591,2201.921387,1.268976659,1.975984024,4.58E-05,2256.969421,0
Monterey,7/12/2016,Night,0,14,23:02:00,36.8,13.7,2.36,2280.0315,3.09,0.696,6.823529,0.03,7.651101575,2327.593837,41.658742,1079.599315,1083.582118,2105.51095,69.38457665,2216.554268,1.048471023,1.633447474,6.47E-05,2265.81103,0
Monterey,7/12/2016,Night,0,15,22:57:00,37.1,14.4,2.47,2221.8655,2.93,0.673,7.588235,0.03,7.639324895,2285.648829,40.89823578,1084.760983,1088.727253,2049.948171,67.99178767,2158.838195,1.027055681,1.597324668,6.37E-05,2224.802695,0
Monterey,7/12/2016,Night,0,Ocean,23:11:00,36.8,13.4,6,2230.1155,2.14,0.633,1.588235,0.03,7.928064175,2280.884715,20.32618469,521.8834075,523.8149261,1929.895091,118.9496417,2069.170917,1.796349246,2.800302772,1.18E-05,2115.152493,0
Monterey,7/12/2016,Night,1,1,23:12:00,36.9,13.7,2.43,2312.631,1.23,0.693,4.176471,1.9,7.687908506,2368.136967,38.53472045,999.2024759,1002.888356,2121.37269,76.25765206,2236.165062,1.15163322,1.794002488,0.228848627,2292.069189,0
Monterey,7/12/2016,Night,1,2,23:14:00,36.8,13.4,2.54,2308.969,0.662,0.707,3.941176,1.9,7.636071792,2357.650087,44.14840683,1133.529058,1137.727146,2139.934532,67.3344847,2251.417423,1.0168694,1.585182952,0.28280745,2301.448922,0
Monterey,7/12/2016,Night,1,3,23:16:00,36.8,13.2,2.48,2366.916,0.805,0.971,5.352941,1.9,7.603743516,2415.857705,49.28405847,1257.533941,1262.20387,2206.801884,63.96009829,2320.046041,0.965525723,1.505750416,0.332590179,2371.60262,0
Monterey,7/12/2016,Night,1,5,23:21:00,37.01,14.6,2.28,2317.498,2.43,0.781,5.176471,1.9,7.652209151,2380.496081,41.15634675,1097.726599,1101.730118,2133.745109,73.32127903,2248.222735,1.108672215,1.72365741,0.258955686,2311.297873,0
Monterey,7/12/2016,Night,1,6,23:23:00,36.9,14,2.61,2227.627,3.27,0.734,4.470588,1.9,7.676589156,2282.839422,37.84714873,990.4935199,994.1332614,2044.549216,72.43962807,2154.835993,1.094659333,1.704192438,0.223448837,2208.706893,0
Monterey,7/12/2016,Night,1,7,23:29:00,36.9,13.7,3.09,2249.2517,3.41,0.9,4.882353,1.9,7.689707273,2304.896331,37.28943419,966.9122946,970.4789345,2061.338531,74.40712838,2173.035093,1.12368685,1.750467918,0.21654643,2227.360971,0
Monterey,7/12/2016,Night,1,8,23:31:00,36.8,13.5,3.8,2243.841,5.01,0.837,5.176471,1.9,7.750595588,2294.389563,32.13959121,827.7641384,830.8248539,2032.810411,83.5868669,2148.536869,1.262564101,1.967793721,0.164644487,2196.282133,0
Monterey,7/12/2016,Night,1,10,23:36:00,37,13.8,2.21,2306.413,2.02,0.646,3.117647,1.9,7.672487925,2370.015835,39.79069654,1035.544913,1039.360128,2120.662013,74.01966871,2234.472379,1.117383075,1.740135763,0.241808106,2296.541056,0
Monterey,7/12/2016,Night,1,11,23:41:00,36.9,13.4,4.36,2227.8227,4.03,0.783,3.411765,1.9,7.739853174,2284.954533,32.84011503,843.6602028,846.7837451,2022.916602,81.01221389,2136.768931,1.222691865,1.90586176,0.171177695,2190.188154,0
Monterey,7/12/2016,Night,1,12,23:46:00,36.9,13.6,3.31,2268.376,2.81,0.929,4,1.9,7.757957467,2324.817875,31.7812758,821.5402479,824.5740454,2050.886293,86.29353333,2168.961102,1.302926941,2.030101899,0.161662253,2223.185129,0
Monterey,7/12/2016,Night,1,13,23:47:00,36.9,13.9,2.28,2299.69,5.83,1.12,5.352941,1.9,7.658753479,2358.819235,40.96823869,1068.880259,1072.813407,2119.035606,71.78022659,2231.784071,1.084466295,1.688674144,0.253819847,2287.578673,0
Monterey,7/12/2016,Night,1,14,23:54:00,36.9,13.6,1.65,2339.377,2.88,0.795,6.941176,1.9,7.596290589,2394.513595,49.03801991,1267.623971,1272.307382,2180.902759,63.24207231,2293.182852,0.954878038,1.48780385,0.332142717,2350.512423,0
Monterey,7/12/2016,Night,1,15,23:51:00,37.1,14.4,2.07,2231.849,2.61,0.899,6.176471,1.9,7.583243039,2297.295409,47.18410981,1251.483845,1256.060558,2078.510472,60.58762663,2186.282209,0.915211503,1.423379409,0.317678417,2253.085276,0
Monterey,7/13/2016,Night,1,Ocean,0:01:00,36.8,13.3,5.87,2177.925,3.34,0.766,0.823529,1.9,7.883789311,2229.678748,22.31972074,571.288362,573.4055559,1909.160923,105.8561276,2037.336771,1.598294308,2.492060819,0.066682073,2082.610922,0
Monterey,7/13/2016,Night,2,1,0:10:00,36.9,13,1.84,2331.4575,0.565,0.698,3.235294,2.3,7.638268718,2387.722336,44.78415066,1136.238717,1140.468473,2162.245236,67.47825735,2274.507644,1.01763061,1.58749657,0.420942237,2331.370335,0
Monterey,7/13/2016,Night,2,2,0:12:00,36.5,13.5,1.79,2330.6135,0.282,0.709,3.529412,2.3,7.576660738,2360.409464,51.58185763,1326.257502,1331.164132,2181.149347,59.69198227,2292.423187,0.903238422,1.408174821,0.522343913,2324.262398,0
Monterey,7/13/2016,Night,2,3,0:16:00,36.5,13.1,1.69,2380.8175,0.362,0.78,3,2.3,7.568171311,2412.000604,54.38585081,1381.040263,1386.176115,2233.491652,59.02004001,2346.897543,0.892346657,1.392314909,0.560138263,2379.493343,0
Monterey,7/13/2016,Night,2,5,0:20:00,36.9,14.3,1.58,2301.5265,1.03,0.709,4.235294,2.3,7.60396991,2356.505961,46.46363935,1227.235021,1231.72866,2138.751415,64.8551095,2250.070164,0.980678793,1.525785723,0.454180333,2306.321918,0
Monterey,7/13/2016,Night,2,6,0:22:00,37,13.9,1.99,2229.7055,1.82,0.654,5.705882,2.3,7.609639119,2288.320107,44.80164293,1169.553932,1173.858007,2070.974317,62.78830589,2178.564265,0.94803386,1.476097825,0.427559088,2239.079939,0
Monterey,7/13/2016,Night,2,7,0:25:00,36.9,13.7,2.51,2249.9435,2.79,0.74,4.823529,2.3,7.614218782,2304.86622,44.9829094,1166.403542,1170.706993,2089.885912,63.40146756,2198.270289,0.957480781,1.491553798,0.428695757,2253.227046,0
Monterey,7/13/2016,Night,2,8,0:29:00,36.9,13.4,2.89,2257.639,2.51,0.654,4.764706,2.3,7.655412335,2312.439251,41.09928586,1055.83771,1059.747728,2084.331278,68.72241753,2194.152982,1.037205834,1.616736802,0.37040444,2249.006806,0
Monterey,7/13/2016,Night,2,10,0:33:00,37,13.8,1.87,2340.068,0.658,0.613,1.941176,2.3,7.60577913,2404.381097,47.62926789,1239.542163,1244.109987,2176.982942,65.16612701,2289.778337,0.983732144,1.531996969,0.467813569,2353.38329,0
Monterey,7/13/2016,Night,2,11,0:38:00,36.9,13.4,3.45,2245.687,2.41,0.727,4.882353,2.3,7.658925393,2300.040188,40.52228373,1041.014567,1044.869628,2071.75999,68.86272161,2181.144995,1.039323399,1.620037541,0.362051377,2235.67362,0
Monterey,7/13/2016,Night,2,12,0:42:00,36.7,13.6,3.05,2302.661,1.5,0.814,2.941176,2.3,7.659569768,2346.795593,41.35079157,1067.705248,1071.64916,2124.472565,70.9560908,2236.779448,1.072638927,1.671600445,0.375176909,2280.272381,0
Monterey,7/13/2016,Night,2,13,0:45:00,37,13.9,1.56,2322.686,2.76,0.979,6.352941,2.3,7.621909704,2384.518505,45.29924853,1182.544004,1186.895946,2153.983416,67.17644125,2266.459106,1.014289843,1.579259027,0.434762592,2329.416303,0
Monterey,7/13/2016,Night,2,14,0:45:00,36.9,13.5,1.38,2368.326,1.68,0.741,4.882353,2.3,7.564341181,2425.011263,53.84338856,1387.534437,1392.668115,2219.427588,59.56372216,2332.834699,0.899157072,1.401270061,0.555589283,2391.155566,0
Monterey,7/13/2016,Night,2,15,0:49:00,37.1,14.3,1.63,2260.831,1.5,0.739,5.058824,2.3,7.521660051,2327.005962,55.73855656,1473.866555,1479.264733,2125.685377,53.56417905,2234.988113,0.808943265,1.258372126,0.588690075,2303.279416,0
Monterey,7/13/2016,Night,2,Ocean,1:03:00,36.9,13.3,5.05,2221.018,2.03,0.673,1,2.3,7.848883549,2278.289025,24.89148046,637.4744203,639.8370724,1966.098275,100.8154314,2091.805187,1.521273099,2.371751819,0.135072038,2144.100317,0
Monterey,7/13/2016,Night,3,1,1:10:00,37.1,13,1.52,2367.872,0,0.658,2.177143,2,7.604803858,2438.658083,49.31770858,1252.67905,1257.342865,2207.621815,64.06490205,2321.004426,0.964987118,1.505111952,0.368114654,2391.924006,0
Monterey,7/13/2016,Night,3,2,1:13:00,36.6,13.5,1.32,2378.526,0.106,0.558,3.205714,2,7.522219876,2415.584024,60.09117075,1545.918763,1551.639441,2243.218699,54.27779173,2357.587661,0.82083126,1.27956976,0.488209269,2396.880789,0
Monterey,7/13/2016,Night,3,3,1:17:00,37.1,13.1,1.14,2428.436,0,0.757,3.205714,2,7.517204726,2500.114675,62.50517706,1592.614262,1598.538303,2292.416787,54.58501194,2409.506976,0.822351423,1.282384523,0.51300642,2483.1308,0
Monterey,7/13/2016,Night,3,5,1:21:00,37.1,14.1,1.42,2346.712,0.287,0.72,2.805714,2,7.576997931,2416.563414,50.81801691,1335.546647,1340.449959,2190.951684,62.22963741,2303.999339,0.939411002,1.461938404,0.390265209,2374.399319,0
Monterey,7/13/2016,Night,3,6,1:23:00,37,14.1,1.42,2255.426,0.451,0.604,4.005714,2,7.559560796,2315.044044,50.99428499,1339.425604,1344.343178,2110.559452,57.46128408,2219.015021,0.867967112,1.350870841,0.392101272,2280.654328,0
Monterey,7/13/2016,Night,3,7,1:28:00,36.9,13.7,1.86,2291.819,0.66,0.768,3.662857,2,7.559834349,2346.823747,52.38176843,1358.255415,1363.267766,2147.191403,57.47289294,2257.046064,0.867948212,1.352080875,0.405145699,2313.472216,0
Monterey,7/13/2016,Night,3,8,1:31:00,36.8,13.4,2.04,2261.608,1.3,0.733,5.32,2,7.581599821,2308.505911,49.43226776,1269.194428,1273.895664,2113.605911,58.66635393,2221.704533,0.885965347,1.381118524,0.371199563,2271.075745,0
Monterey,7/13/2016,Night,3,10,1:35:00,37,13.7,1.64,2372.264,0.0101,0.524,1.148571,2,7.568587992,2437.528683,53.05448424,1376.474674,1381.554362,2220.600923,60.78106425,2334.436471,0.917347719,1.42890834,0.412604274,2399.281929,0
Monterey,7/13/2016,Night,3,11,1:39:00,36.9,13.3,2.89,2264.33198,0.647,0.698,3.491429,2,7.591746521,2318.74019,48.36249739,1238.570564,1243.164088,2113.129854,59.93920083,2221.431552,0.904463657,1.410110601,0.359058787,2276.967341,0
Monterey,7/13/2016,Night,3,12,1:43:00,36.9,13.5,2.09,2310.28,0,0.587,1.891429,2,7.624099159,2366.69996,45.33941953,1168.388685,1172.710509,2144.581378,66.04521496,2255.966012,0.996999851,1.553750824,0.327017448,2312.365162,0
Monterey,7/13/2016,Night,3,13,1:45:00,36.9,13.8,1.37,2332.197,0.329,0.664,4.691429,2,7.586502101,2386.711035,49.81357022,1295.657975,1300.432887,2176.444459,62.18499486,2288.443024,0.939303984,1.462937239,0.377549708,2345.6541,0
Monterey,7/13/2016,Night,3,14,1:54:00,36.9,13.5,0.89,2425.027,0.612,0.685,4.291429,2,7.553757119,2482.583385,56.59568798,1458.460697,1463.857215,2276.710857,59.62998034,2392.936525,0.900157287,1.402828822,0.450233131,2452.759938,0
Monterey,7/13/2016,Night,3,15,1:49:00,37,14,1.51,2277.47898,0.294,0.608,5.034286,2,7.483702208,2336.495213,62.12359925,1626.745018,1632.726987,2153.962985,49.05482967,2265.141414,0.740828792,1.1532381,0.513416145,2328.062008,0
Monterey,7/13/2016,Night,3,Ocean,2:02:00,36.9,13.3,5.54,2221.538,0.118,0.551,0.291429,2,7.794149795,2277.46346,28.63155616,733.2583009,735.9762414,1993.727012,90.12675377,2112.485321,1.359984321,2.120293384,0.14307443,2165.297455,0
Monterey,7/13/2016,Night,4,1,2:10:00,37,12.9,1.48,2417.2635,0,0.657,1.72,4.5,7.546356551,2483.317181,58.31056886,1475.632311,1481.134597,2274.380034,57.34259671,2390.033199,0.864092015,1.348125398,2.358736444,2456.42301,0
Monterey,7/13/2016,Night,4,2,2:13:00,35.5,13.2,1.18,2378.1105,0,0.614,2.462857,4.5,7.503363459,2343.258009,64.0124583,1621.382616,1627.406135,2252.928865,50.33914988,2367.280473,0.765475332,1.195546107,2.675455999,2334.401577,0
Monterey,7/13/2016,Night,4,3,2:13:00,36.9,13,1.1,2373.6695,0,0.566,1.948571,4.5,7.508042325,2431.594102,62.72950828,1591.538411,1597.466035,2244.016764,51.88700621,2358.633279,0.782501028,1.220696082,2.605844476,2417.599111,0
Monterey,7/13/2016,Night,4,5,2:19:00,37,14,1.32,2370.7075,0.0563,0.6,2.177143,4.5,7.560950249,2434.997397,53.59399729,1403.392095,1408.551461,2219.963417,60.40006354,2333.957478,0.912165151,1.419955078,2.126501614,2398.78963,0
Monterey,7/13/2016,Night,4,6,2:22:00,37,13.8,1.27,2308.2065,0.471,0.644,5.434286,4.5,7.544423202,2367.884081,54.59971397,1420.946627,1426.183993,2166.7837,56.31531486,2277.698729,0.850122418,1.323922345,2.17704982,2340.968138,0
Monterey,7/13/2016,Night,4,7,2:26:00,36.9,13.5,1.39,2302.6905,0.248,0.654,3.891429,4.5,7.523950722,2357.193598,57.75786099,1488.409687,1493.917202,2169.348067,53.04929662,2280.155225,0.80081715,1.248014537,2.343708498,2337.159105,0
Monterey,7/13/2016,Night,4,8,2:30:00,36.9,13.3,1.43,2282.62798,0.0221,0.548,0.862857,4.5,7.542573732,2339.393604,54.99888805,1408.52949,1413.754325,2145.846176,54.35137809,2255.196442,0.820145173,1.278653258,2.185502033,2311.576353,0
Monterey,7/13/2016,Night,4,10,2:35:00,37.1,13.4,1.14,2391.9815,0,0.525,2.748571,4.5,7.548199611,2462.77831,56.63475428,1456.587092,1461.983567,2247.029669,58.13386605,2361.798289,0.876327582,1.365731768,2.279790238,2433.964348,0
Monterey,7/13/2016,Night,4,11,2:40:00,37,13.2,2.23,2277.6165,0.143,0.619,2.577143,4.5,7.529804021,2339.018061,56.71176952,1448.697012,1454.077971,2144.87128,52.66395172,2254.247001,0.794046167,1.238102725,2.278237,2316.864973,0
Monterey,7/13/2016,Night,4,12,2:45:00,37,13.4,1.6,2307.2045,0.0961,0.647,7.377143,4.5,7.588628386,2364.475192,49.49590769,1272.264643,1276.977267,2153.882396,61.02693566,2264.40524,0.920501782,1.434698283,1.883695501,2327.305385,0
Monterey,7/13/2016,Night,4,13,2:47:00,37,13.7,0.98,2350.2265,0.594,0.844,4.92,4.5,7.577391088,2411.931847,51.42633701,1334.233129,1339.1567,2196.529836,61.35330849,2309.309481,0.925984405,1.442361289,1.998584259,2373.456967,0
Monterey,7/13/2016,Night,4,14,2:56:00,36.9,13.3,0.85,2462.7525,0.356,0.762,4.92,4.5,7.553116523,2520.424263,57.8796657,1482.306623,1487.805576,2313.734287,60.04381069,2431.657764,0.906042187,1.41257162,2.345145406,2492.449208,0
Monterey,7/13/2016,Night,4,15,2:51:00,37.1,13.8,1.39,2298.7255,0,0.595,3.034286,4.5,7.454886883,2366.450515,67.53703377,1758.628371,1765.112793,2182.391814,46.25481624,2296.183664,0.697820885,1.086645617,2.894456143,2366.344832,0
Monterey,7/13/2016,Night,4,Ocean,3:06:00,36.9,13.2,5.7,2220.4285,0.874,0.666,0.577143,4.5,7.834203373,2276.926141,25.91204915,661.5467915,664.0018706,1973.899215,97.47308112,2097.284345,1.470548597,2.293130176,0.570924559,2149.716454,0
Monterey,7/13/2016,Night,5,1,3:10:00,36.9,13,1.25,2432.3835,0,0.619,1.491429,3.3,7.53801298,2492.298848,59.77792395,1516.652445,1522.300694,2291.214223,56.76346097,2407.755608,0.856042193,1.33541978,1.313401088,2467.949498,0
Monterey,7/13/2016,Night,5,2,3:13:00,35.7,13.4,1.18,2410.8225,0,0.628,3.491429,3.3,7.492217779,2387.892745,66.210302,1689.449462,1695.710271,2285.776204,50.39340438,2402.379911,0.765810263,1.195272108,1.507723303,2382.360078,0
Monterey,7/13/2016,Night,5,3,3:16:00,36.8,13.1,1.04,2430.8675,0,0.759,1.891429,3.3,7.489160281,2483.729184,67.14288554,1707.880633,1714.234236,2303.67193,51.0858341,2421.90065,0.771027831,1.202668801,1.534082254,2475.720664,0
Monterey,7/13/2016,Night,5,5,3:20:00,37.1,13.8,0.98,2423.8115,0.0845,0.721,2.234286,3.3,7.532102651,2496.399964,59.06799415,1538.099093,1543.768996,2280.125398,57.72962489,2396.923017,0.87093499,1.356218637,1.304186226,2470.162332,0
Monterey,7/13/2016,Night,5,6,3:23:00,36.9,13.8,0.96,2304.5305,0,0.553,2.92,3.3,7.514640204,2359.717588,58.67031183,1526.023071,1531.648384,2172.48316,52.60566747,2283.759139,0.7946083,1.237578135,1.291820542,2340.853118,0
Monterey,7/13/2016,Night,5,7,3:29:00,37,13.4,1.35,2316.2135,1.5,0.819,3.205714,3.3,7.500813606,2379.641419,61.56904273,1582.597831,1588.461975,2188.770943,50.66232434,2301.002311,0.764166827,1.19103391,1.372810234,2364.919041,0
Monterey,7/13/2016,Night,5,8,3:34:00,36.9,13.2,1.17,2274.9055,0.0856,0.585,4.005714,3.3,7.501803363,2328.359646,60.68749718,1549.380321,1555.135892,2150.415752,49.39490363,2260.498152,0.745206835,1.162053592,1.343407137,2317.010606,0
Monterey,7/13/2016,Night,5,10,3:40:00,37.1,13.4,1.39,2418.6525,0,0.573,0.92,3.3,7.514928826,2492.198168,62.10905568,1597.380441,1603.299457,2282.495488,54.69650067,2399.301045,0.824511691,1.284978166,1.389164468,2472.613021,0
Monterey,7/13/2016,Night,5,11,3:44:00,37,13.2,1.8,2299.3745,0,0.61,2.405714,3.3,7.493000222,2361.400419,62.61934022,1599.60537,1605.547843,2175.868892,49.08413401,2287.572366,0.740071096,1.153943031,1.401243032,2351.116043,0
Monterey,7/13/2016,Night,5,12,3:48:00,36.9,13.3,1.35,2325.2965,0.0595,0.715,1.891429,3.3,7.547913532,2382.28406,55.3102109,1416.502513,1421.75697,2184.689855,56.0198015,2296.019867,0.845321156,1.317904057,1.184592438,2353.420364,0
Monterey,7/13/2016,Night,5,14,4:00:00,36.8,13.4,0.68,2508.7645,0,0.6,3.777143,3.3,7.514943398,2561.267076,64.60847733,1658.850041,1664.997246,2369.444623,56.40988614,2490.462986,0.851888707,1.327996943,1.462868674,2545.806608,0
Monterey,7/13/2016,Night,5,15,3:55:00,37.2,13.8,1.33,2309.9825,0,0.608,2.691429,3.3,7.441244397,2384.82904,70.08901825,1826.109284,1832.843023,2196.331023,45.2092081,2311.62925,0.681622014,1.06133361,1.632883526,2388.683558,0
Monterey,7/13/2016,Night,5,Ocean,4:10:00,36.8,13.2,6.14,2183.2975,0.248,0.651,0.577143,3.3,7.830629105,2232.144232,25.72792465,656.4747199,658.9109623,1942.438269,94.92455957,2063.090753,1.432957523,2.234716626,0.301280185,2108.937215,0
